Num,Distribuidor,IMEI,Alias,Marca,Modelo,Ciudad,Latitud,Longitud,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12
4266,MADISA,862407060147547,862407060147547,CASE IH,0,0,21.2689893,-100.8265218,3,0,0,0,3,14,8,30,72,109,27,67
4267,MADISA,862407060148826,862407060148826,NEW HOLLAND AG,TS6.125,0,20.1671835,-98.3923893,0,0,0,0,0,0,3,1,0,19,0,47
4268,MADISA,862407060150061,862407060150061,CASE IH,Farmall 50B,0,14.5162828,-92.0066308,0,0,0,0,0,0,0,0,0,23,65,0
4269,MADISA,862407060153461,862407060153461,NEW HOLLAND AG,7610S HERENCIA,0,19.6741516,-98.4445288,0,0,0,0,0,46,2,8,2,8,26,46
4270,MADISA,862407060155193,862407060155193,NEW HOLLAND AG,6810,0,19.20905,-96.8225131,0,0,0,2,25,21,3,0,0,5,0,6
4271,MADISA,862407060156613,862407060156613,NEW HOLLAND AG,TS6.110,0,26.5386468,-99.8941828,0,0,0,0,0,0,0,0,0,0,0,0
4272,MADISA,862407060156795,862407060156795,NEW HOLLAND AG,TS6.110,0,18.8833865,-96.9624966,0,0,0,0,0,0,0,0,0,1,0,0
4273,MADISA,862407060157348,862407060157348,CASE IH,FARMALL JX110,0,18.027735,-88.629791,0,0,0,0,1,1,1,2,102,98,76,95
4274,MADISA,862407060157793,862407060157793,NEW HOLLAND AG,6610S HERENCIA,0,23.9101766,-99.1694371,0,0,0,0,0,0,0,0,0,2,37,15
4275,MADISA,862407060159427,862407060159427,CASE IH,FARMALL JX110,0,19.6145748,-90.6074456,0,0,0,2,3,0,0,0,0,0,0,0
4276,MADISA,862407060159484,862407060159484,NEW HOLLAND AG,WORKMASTER 40,0,20.5825378,-100.0872195,6,0,0,0,4,32,55,59,67,59,42,53
4277,MADISA,862407060159823,862407060159823,CASE IH,FARMALL JX110,0,19.1944093,-97.7867163,0,43,97,36,50,48,37,15,31,1,1,0
4278,MADISA,862407060159856,862407060159856,CASE IH,FARMALL JX90,0,18.3212458,-91.3645315,0,35,170,80,54,0,25,51,30,0,14,6
4279,MADISA,862407060160607,862407060160607,CASE IH,95JX,0,19.2381851,-97.5480741,0,0,0,6,2,4,62,40,58,27,24,1
4280,MADISA,862407060161472,862407060161472,CASE IH,95JX,0,27.6524388,-105.0349723,0,0,0,4,30,16,0,9,22,39,20,0
4281,MADISA,862407060161555,862407060161555,CASE IH,FARMALL JX110,0,19.5017745,-90.6125345,0,0,0,0,130,52,27,57,43,48,81,123
4282,MADISA,862407060162520,862407060162520,NEW HOLLAND AG,TT4.90,0,25.642761,-100.3176091,0,0,0,0,0,0,0,0,0,0,0,0
4283,MADISA,862407060162777,862407060162777,NEW HOLLAND AG,TS6.125,0,18.3744823,-95.7956533,0,0,0,0,0,0,0,0,0,0,48,12
4284,MADISA,862407060162827,862407060162827,NEW HOLLAND AG,7610S HERENCIA,0,18.77841,-98.7818893,0,0,0,0,58,34,26,20,14,18,0,0
4285,MADISA,862407060163874,862407060163874,NEW HOLLAND AG,6810,0,18.2235841,-95.6817658,5,0,0,0,0,0,1,2,5,10,15,107
4286,MADISA,862407060164104,862407060164104,NEW HOLLAND AG,TS6.125,0,18.2007568,-95.6544535,0,0,0,0,0,0,0,0,0,0,32,62
4287,MADISA,862407060165192,862407060165192,NEW HOLLAND AG,TS6.110,0,19.8293261,-98.963427,0,0,0,0,0,0,0,0,0,0,0,0
4288,MADISA,862407060166943,862407060166943,NEW HOLLAND AG,7810,0,19.8397163,-98.983857,0,0,0,1,1,1,5,0,1,0,0,0
4289,MADISA,862407060167636,862407060167636,NEW HOLLAND AG,7610S HERENCIA,0,28.4631433,-100.4099221,14,31,53,51,52,38,15,36,61,64,19,27
4290,MADISA,862407060167784,862407060167784,NEW HOLLAND AG,TS6.110,0,18.226071,-96.030158,0,0,0,0,0,0,0,29,58,33,29,54
4291,MADISA,862407060168964,862407060168964,NEW HOLLAND AG,TS6.110,0,26.4879171,-99.8521565,0,0,0,0,0,0,0,0,0,0,37,104
4292,MADISA,862407060169418,862407060169418,CASE IH,FARMALL JX75,0,20.03895,-98.7739665,6,0,0,0,2,19,66,61,23,95,21,16
4293,MADISA,862407060169525,862407060169525,CASE IH,0,0,19.6354908,-98.4386271,6,0,0,0,67,65,41,5,10,21,18,37
4294,MADISA,862407060169764,862407060169764,NEW HOLLAND AG,TT4.90,0,20.0730096,-98.3148436,6,0,0,0,0,0,0,14,15,38,31,13
4295,MADISA,862407060170028,862407060170028,NEW HOLLAND AG,TS6.120,0,17.7305453,-91.9612816,0,0,0,0,0,0,0,0,0,0,0,0
4296,MADISA,862407060170705,862407060170705,NEW HOLLAND AG,TS6.120,0,18.3063451,-95.8405828,0,0,0,0,0,0,0,0,0,0,0,0
4297,MADISA,862407060170721,862407060170721,NEW HOLLAND AG,7610S HERENCIA,0,28.1461543,-105.4633676,0,0,0,0,0,0,0,0,0,1,0,14
4298,MADISA,862407060171000,862407060171000,CASE IH,MAXXUM 140,0,20.9497968,-101.665474,0,0,4,2,10,12,5,5,38,93,57,77
4299,MADISA,862407060171273,862407060171273,NEW HOLLAND AG,6810,0,19.5046218,-96.468542,0,0,0,0,0,0,0,0,3,0,0,1
4300,MADISA,862407061120220,862407061120220,NEW HOLLAND AG,TT4.80,0,20.0877013,-99.3441313,0,5,0,0,0,0,19,52,28,53,63,67
4301,MADISA,862407061396978,862407061396978,CASE IH,FARMALL JX110,0,28.2138738,-105.454678,0,0,0,0,0,0,0,0,2,0,0,0
4302,MADISA,862407061405886,862407061405886,NEW HOLLAND AG,WORKMASTER 60,0,19.93623,-98.3912901,0,0,0,0,0,0,0,0,0,0,0,0
4303,MADISA,862407061409896,862407061409896,JOHN DEERE,6425,0,20.0726423,-99.2015733,0,25,32,89,47,6,21,0,0,0,19,6
4304,MADISA,862407061411405,862407061411405,NEW HOLLAND AG,7610S HERENCIA,0,18.3571383,-95.6411471,0,0,0,0,0,0,4,1,1,0,1,90
4305,MADISA,862407061415075,862407061415075,NEW HOLLAND AG,6810,0,18.1173568,-95.7671721,0,0,0,0,0,0,0,0,1,3,8,76
4306,MADISA,862407061426437,862407061426437,NEW HOLLAND AG,TS6.110,0,18.3278431,-95.8492736,0,0,0,0,0,0,0,0,0,0,0,0
4307,MADISA,862407061434613,862407061434613,CASE IH,FARMALL JX90,0,18.2055138,-91.5257826,0,0,0,0,0,0,0,0,0,0,1,0
4308,MADISA,862407061444042,862407061444042,CASE IH,FARMALL JX100,0,20.066958,-99.2090208,0,40,42,110,71,0,62,30,0,30,82,0
4309,MADISA,862407061466581,862407061466581,NEW HOLLAND AG,6810,0,19.0980741,-97.5264775,0,0,0,0,0,0,0,0,0,0,0,0
4310,MADISA,862407061467084,862407061467084,NEW HOLLAND AG,TS6.110,0,18.7601421,-96.4952258,0,0,0,0,0,0,0,0,0,0,0,78
4311,MADISA,862407061469759,862407061469759,NEW HOLLAND AG,TS6.125,0,18.3563931,-95.7193961,0,0,0,0,0,0,0,0,0,0,0,62
4312,MADISA,862407061470351,862407061470351,NEW HOLLAND AG,TS6.140,0,18.2190308,-95.7678828,0,0,0,0,0,0,0,0,0,9,5,56
4313,MADISA,862407061470385,862407061470385,NEW HOLLAND AG,TS6.120 ELITE,0,17.8554328,-95.2699106,0,5,0,0,0,0,0,4,136,129,79,94
4314,MADISA,862407061470757,862407061470757,NEW HOLLAND AG,TS6.120,0,19.464586,-96.5312516,0,0,0,0,0,0,0,0,0,0,1,15
4315,MADISA,862407061475475,862407061475475,NEW HOLLAND AG,6810,0,18.9712873,-96.727521,0,0,0,0,0,0,0,0,0,8,1,6
4316,MADISA,862407061476390,862407061476390,NEW HOLLAND AG,TS6.110,0,19.3660603,-96.3606785,0,0,0,0,0,0,0,0,2,0,1,2
4317,MADISA,862407061476523,862407061476523,CASE IH,FARMALL JX90,0,29.9454283,-106.9649475,0,0,0,0,0,0,2,0,0,0,6,70
4318,MADISA,862407061477836,862407061477836,NEW HOLLAND AG,7610S HERENCIA,0,18.287103,-96.0909281,0,0,0,0,0,0,0,1,43,72,172,74
4319,MADISA,862407061478669,862407061478669,CASE IH,FARMALL JX100,0,19.165389,-98.414436,0,0,0,0,1,0,0,0,0,0,0,0
4320,MADISA,862407061480764,862407061480764,CASE IH,95JX,0,20.1180226,-98.7834488,0,0,0,0,0,0,0,0,1,0,0,0
4321,MADISA,862407061484592,862407061484592,CASE IH,95JX,0,18.8833536,-96.9624425,0,0,0,0,0,0,0,0,0,0,0,1
4322,MADISA,862407061485177,862407061485177,NEW HOLLAND AG,TS6.120 ELITE,0,18.222458,-95.5025323,0,0,0,2,2,1,0,137,114,65,49,40
4323,MADISA,862407061485482,862407061485482,NEW HOLLAND AG,TT4.90,0,20.1145425,-99.3229951,0,0,0,0,0,18,21,6,8,6,1,0
4324,MADISA,862407061485813,862407061485813,NEW HOLLAND AG,6810,0,19.428542,-96.354716,0,0,0,0,0,0,2,56,21,21,18,99
4325,MADISA,862407061486258,862407061486258,NEW HOLLAND AG,6610S HERENCIA,0,21.019595,-101.669936,0,0,0,0,0,0,0,0,0,0,0,0
4326,MADISA,862407061486589,862407061486589,NEW HOLLAND AG,TS6.110,0,18.7612685,-96.4885381,0,0,0,0,0,0,0,0,0,0,88,83
4327,MADISA,862407061486639,862407061486639,NEW HOLLAND AG,6810,0,19.4701766,-96.4627233,0,0,0,0,0,0,0,0,2,80,40,72
4328,MADISA,862407061487132,862407061487132,NEW HOLLAND AG,TS6.120 ELITE,0,17.8930341,-95.3465086,0,0,0,1,17,19,17,53,38,6,0,34
4329,MADISA,862407061487785,862407061487785,NEW HOLLAND AG,7610S HERENCIA,0,16.5357718,-93.9760795,0,0,0,0,0,0,36,12,0,0,0,0
4330,MADISA,862407061488338,862407061488338,NEW HOLLAND AG,TT4.90,0,19.9214935,-99.280838,0,0,0,0,0,16,23,11,27,51,50,29
4331,MADISA,862407061490227,862407061490227,NEW HOLLAND AG,7610S HERENCIA,0,18.9001791,-97.6414225,0,0,0,0,0,0,0,0,0,10,0,0
4332,MADISA,862407061495341,862407061495341,NEW HOLLAND AG,7610S HERENCIA,0,18.7629678,-96.4584681,0,0,0,0,0,0,71,216,177,163,142,152
4333,MADISA,862407061495895,862407061495895,NEW HOLLAND AG,6610S HERENCIA,0,19.7954201,-90.5033301,0,0,0,0,0,0,0,0,0,0,0,0
4334,MADISA,862407061496372,862407061496372,NEW HOLLAND AG,7610S HERENCIA,0,21.0927128,-100.4377798,0,0,0,0,0,0,1,117,109,123,108,34
4335,MADISA,862407061498584,862407061498584,NEW HOLLAND AG,7610S HERENCIA,0,18.9009188,-97.631355,0,0,0,0,0,0,0,0,0,3,8,4
4336,MADISA,862407061498618,862407061498618,NEW HOLLAND AG,7610S HERENCIA,0,18.9052398,-97.6393548,0,0,0,0,0,0,0,0,0,3,15,0
4337,MADISA,862407061498626,862407061498626,NEW HOLLAND AG,6810,0,18.2156153,-95.8375911,0,0,0,0,0,0,0,1,0,14,11,27
4338,MADISA,862407061498881,862407061498881,CASE IH,FARMALL JX110,0,25.5281433,-99.7466915,0,0,0,0,0,0,0,0,0,0,0,0
4339,MADISA,862407061498931,862407061498931,CASE IH,FARMALL JX100,0,20.6806378,-98.8207836,0,0,0,0,0,0,0,0,0,0,0,10
4340,MADISA,862407061503219,862407061503219,NEW HOLLAND AG,7610S HERENCIA,0,19.4446015,-96.4713903,0,3,0,0,0,0,3,39,31,38,42,54
4341,MADISA,862407061504506,862407061504506,NEW HOLLAND AG,TS6.120 ELITE,0,18.4703991,-96.4360095,0,5,0,0,0,0,0,3,1,47,36,14
4342,MADISA,862407061505131,862407061505131,CASE IH,FARMALL JX75,0,20.4315796,-98.6339371,0,5,0,0,0,0,0,24,15,2,0,0
4343,MADISA,862407061505172,862407061505172,NEW HOLLAND AG,TT4.90,0,20.2818631,-100.8109548,0,5,0,0,0,0,10,29,40,16,42,31
4344,MADISA,862407061507020,862407061507020,CAT,930H,0,20.0686021,-99.2071101,0,10,49,34,58,34,54,87,109,102,86,54
4345,MADISA,862407061507319,862407061507319,NEW HOLLAND AG,7810,0,18.6404765,-96.2417251,0,0,0,0,2,1,1,0,0,0,6,85
4346,MADISA,862407061507400,862407061507400,NEW HOLLAND AG,TT75,0,20.2418173,-98.9922286,0,4,0,0,0,0,3,2,1,1,1,0
4347,MADISA,862407061508291,862407061508291,NEW HOLLAND AG,TT4.90,0,20.7575661,-101.5217921,0,0,0,0,0,0,0,0,0,4,30,32
4348,MADISA,862407061509083,862407061509083,NEW HOLLAND AG,6610S HERENCIA,0,20.489857,-87.248081,0,0,0,0,0,0,0,0,0,0,0,0
4349,MADISA,862407061510503,862407061510503,CASE IH,FARMALL JX110,0,19.7958006,-90.5033963,0,0,0,0,0,0,2,1,0,0,0,2
4350,MADISA,862407061510537,862407061510537,NEW HOLLAND AG,6610S HERENCIA,0,19.4692163,-96.4657351,0,0,0,0,0,0,0,0,0,3,0,19
4351,MADISA,862407061515262,862407061515262,CASE IH,FARMALL JX90,0,25.4964163,-100.966626,0,0,0,0,0,0,1,0,0,0,1,0
4352,MADISA,862407061517920,862407061517920,NEW HOLLAND AG,7610S HERENCIA,0,18.8834006,-96.9623641,0,0,0,0,0,0,0,0,0,1,0,0
4353,MADISA,862407061518357,862407061518357,NEW HOLLAND AG,7610S HERENCIA,0,23.9566133,-104.0892591,0,2,0,0,0,0,0,50,168,144,8,6
4354,MADISA,862407061518712,862407061518712,NEW HOLLAND AG,7810,0,18.3589838,-88.5868205,0,0,0,0,2,0,0,2,0,1,0,7
4355,MADISA,862407061520338,862407061520338,CASE IH,FARMALL JX110,0,19.7427106,-98.3914328,0,0,0,0,0,0,0,0,0,0,0,0
4356,MADISA,862407061520361,862407061520361,NEW HOLLAND AG,TS6.110,0,20.2378431,-98.5189288,0,0,0,0,0,0,0,0,0,0,0,0
4357,MADISA,862407061520510,862407061520510,CASE IH,FARMALL JX110,0,28.2305146,-105.369732,0,0,0,0,0,0,0,0,0,1,0,0
4358,MADISA,862407061520593,862407061520593,NEW HOLLAND AG,TS6.125,0,18.3176815,-96.1051576,0,0,0,0,0,0,0,0,0,0,0,1
4359,MADISA,862407061521443,862407061521443,NEW HOLLAND AG,TS6.120,0,18.0390206,-95.533935,0,0,0,0,0,0,0,0,0,0,0,0
4360,MADISA,862407061522565,862407061522565,CASE IH,FARMALL JX110,0,17.980883,-93.0162158,0,0,0,0,0,0,0,0,0,0,0,0
4361,MADISA,862407061522763,862407061522763,NEW HOLLAND AG,6810,0,18.5060238,-96.5042868,0,0,0,0,0,0,0,0,0,2,0,0
4362,MADISA,862407061525659,862407061525659,NEW HOLLAND AG,7610S HERENCIA,0,20.0463015,-99.2044695,0,0,0,0,0,0,0,0,12,51,14,23
4363,MADISA,862407061526491,862407061526491,NEW HOLLAND AG,7610S HERENCIA,0,18.2878025,-96.1018261,0,0,0,0,0,0,0,0,0,0,6,0
4364,MADISA,862407061526608,862407061526608,NEW HOLLAND AG,6610S HERENCIA,0,18.3575473,-95.8041533,0,0,0,0,0,0,0,0,2,1,0,57
4365,MADISA,862407061526822,862407061526822,NEW HOLLAND AG,TS6.110,0,28.2995991,-105.5528595,0,0,0,0,0,0,0,0,0,0,0,0
4366,MADISA,862407061527879,862407061527879,NEW HOLLAND AG,7610S HERENCIA,0,19.978246,-98.5693903,0,0,0,0,0,0,0,0,0,5,14,2
4367,MADISA,862407061528083,862407061528083,CASE IH,95JX,0,18.5873228,-96.2411606,0,0,0,0,0,0,0,0,0,0,0,0
4368,MADISA,862407061530295,862407061530295,NEW HOLLAND AG,TS6.110,0,18.6244413,-96.2836571,0,0,0,0,0,0,0,0,0,0,0,0
4369,MADISA,862407061530451,862407061530451,CASE IH,FARMALL JX90,0,21.1272176,-86.918156,0,0,0,0,0,0,1,1,0,0,0,0
4370,MADISA,862407061530576,862407061530576,NEW HOLLAND AG,7610S HERENCIA,0,23.9567476,-104.0892035,0,0,0,0,0,0,0,56,215,121,30,4
4371,MADISA,862407061531921,862407061531921,CASE IH,FARMALL JX100,0,28.2137576,-105.4546843,0,0,0,0,1,0,0,1,0,2,1,0
4372,MADISA,862407061531988,862407061531988,NEW HOLLAND AG,TT75,0,20.2433635,-98.9485431,0,5,0,0,0,0,29,161,67,81,79,78
4373,MADISA,862407061531996,862407061531996,NEW HOLLAND AG,TT4.90,0,20.1138348,-99.2030461,0,5,0,0,0,0,14,25,24,93,46,33
4374,MADISA,862407061533729,862407061533729,NEW HOLLAND AG,TS6.110,0,19.3672831,-96.3830186,0,0,0,0,0,0,0,0,1,1,2,63
4375,MADISA,862407061533802,862407061533802,NEW HOLLAND AG,6810,0,18.6742223,-96.7094573,0,0,0,0,0,0,2,7,8,11,0,18
4376,MADISA,862407061533984,862407061533984,NEW HOLLAND AG,7610S HERENCIA,0,18.9819155,-96.0808095,0,0,0,0,0,0,0,6,11,6,84,54
4377,MADISA,862407061534446,862407061534446,NEW HOLLAND AG,6610S HERENCIA,0,19.7955031,-90.5032585,0,0,0,0,0,1,0,0,0,0,0,0
4378,MADISA,862407061535385,862407061535385,NEW HOLLAND AG,TS6.125,0,18.3779176,-95.792308,0,0,0,0,0,0,0,0,0,0,0,0
4379,MADISA,862407061536078,862407061536078,NEW HOLLAND AG,7610S HERENCIA,0,18.4648345,-95.7356406,0,0,0,0,0,0,0,0,0,3,2,74
4380,MADISA,862407061538173,862407061538173,NEW HOLLAND AG,TS6.110,0,18.2480711,-95.7095976,0,0,0,0,0,0,0,0,0,0,0,0
4381,MADISA,862407061539122,862407061539122,CASE IH,FARMALL JX110,0,18.8832968,-96.9623316,0,0,0,0,0,55,35,0,0,2,13,10
4382,MADISA,862407061539544,862407061539544,NEW HOLLAND AG,7610S HERENCIA,0,20.1657611,-99.2736283,0,0,0,0,2,15,3,51,52,35,59,14
4383,MADISA,862407061542274,862407061542274,NEW HOLLAND AG,7810,0,20.5907893,-98.7664338,0,3,0,0,0,0,0,0,0,0,0,4
4384,MADISA,862407061545335,862407061545335,CASE IH,FARMALL JX90,0,25.2720043,-98.8532385,0,0,0,0,0,0,101,143,56,36,42,3
4385,MADISA,862407061548727,862407061548727,NEW HOLLAND AG,TS6.120 ELITE,0,18.3575425,-95.8041288,0,5,0,0,0,0,0,0,1,2,14,96
4386,MADISA,862407061550129,862407061550129,CASE IH,95JX,0,19.5910086,-96.9565931,0,0,0,0,0,0,0,0,2,50,4,0
4387,MADISA,862407061551762,862407061551762,NEW HOLLAND AG,7610S HERENCIA,0,18.3646351,-95.642872,0,0,0,0,0,0,0,0,0,0,0,27
4388,MADISA,862407061554030,862407061554030,NEW HOLLAND AG,6810,0,19.347633,-96.3909375,0,0,0,0,0,0,0,1,3,12,31,5
4389,MADISA,862407061554055,862407061554055,NEW HOLLAND AG,WORKMASTER 40,0,20.2595258,-102.3878073,0,0,0,0,0,0,2,39,59,34,25,44
4390,MADISA,862407061554113,862407061554113,NEW HOLLAND AG,TT4.90,0,20.3769575,-102.4522578,0,0,0,0,0,0,0,0,7,36,0,0
4391,MADISA,862407061554337,862407061554337,CASE IH,FARMALL JX110,0,19.8477658,-99.0962675,0,4,0,0,0,0,3,33,42,83,58,58
4392,MADISA,862407061554881,862407061554881,NEW HOLLAND AG,7610S,0,20.051353,-99.2048258,0,0,0,0,0,0,0,0,0,0,66,37
4393,MADISA,862407061555474,862407061555474,NEW HOLLAND AG,TT4.90,0,18.5558286,-97.5599128,0,4,0,0,0,0,0,3,1,0,24,38
4394,MADISA,862407061555540,862407061555540,NEW HOLLAND AG,WORKMASTER 40,0,18.9008431,-97.6312773,0,0,0,0,0,0,0,0,0,0,0,0
4395,MADISA,862407061555599,862407061555599,NEW HOLLAND AG,TT4.90,0,20.2324933,-99.0135506,0,4,0,0,0,0,0,2,8,22,11,40
4396,MADISA,862407061557090,862407061557090,NEW HOLLAND AG,7810,0,18.231433,-95.9416738,0,0,0,0,0,0,0,0,0,0,2,0
4397,MADISA,862407061557249,862407061557249,NEW HOLLAND AG,7610S HERENCIA,0,18.5220138,-88.2870395,0,0,0,0,0,0,0,0,2,1,0,1
4398,MADISA,862407061559583,862407061559583,NEW HOLLAND AG,TT75,0,20.6448201,-98.8144683,0,4,0,0,0,0,0,7,0,3,1,35
4399,MADISA,862407061560896,862407061560896,NEW HOLLAND AG,TT75,0,20.0900175,-99.244461,0,5,0,0,0,0,0,13,11,16,11,0
4400,MADISA,862407061562165,862407061562165,NEW HOLLAND AG,TT4.90,0,20.297459,-100.8122856,0,5,0,0,0,0,0,5,43,105,97,62
4401,MADISA,862407061562413,862407061562413,NEW HOLLAND AG,TT75,0,19.9189145,-98.9670591,0,6,0,0,0,0,0,65,32,70,119,91
4402,MADISA,862407061563007,862407061563007,NEW HOLLAND AG,7610S HERENCIA,0,18.8836731,-96.9625563,0,0,0,0,0,0,0,0,0,1,0,0
4403,MADISA,862407061563940,862407061563940,CASE IH,FARMALL JX100,0,25.4616975,-99.9684895,0,0,0,0,0,0,29,91,11,23,52,28
4404,MADISA,862407061566307,862407061566307,NEW HOLLAND AG,WORKMASTER 40,0,19.3379325,-103.798057,0,0,0,0,0,0,0,3,6,56,64,51
4405,MADISA,862407061566729,862407061566729,NEW HOLLAND AG,6810,0,19.4320011,-96.3554391,0,0,0,0,0,0,0,2,25,8,3,15
4406,MADISA,862407061566752,862407061566752,NEW HOLLAND AG,7610S HERENCIA,0,19.4613331,-96.5418223,0,0,0,0,0,0,0,0,0,0,1,56
4407,MADISA,862407061566919,862407061566919,NEW HOLLAND AG,7610S HERENCIA,0,19.5910085,-96.9565583,0,0,0,0,0,0,0,0,0,2,1,0
4408,MADISA,862407061567271,862407061567271,NEW HOLLAND AG,7610S HERENCIA,0,19.5830026,-90.2034528,0,0,0,0,0,0,0,0,0,5,23,201
4409,MADISA,862407061567644,862407061567644,CASE IH,FARMALL JX100,0,23.7214576,-98.107203,0,0,0,0,0,0,1,0,0,0,0,0
4410,MADISA,862407061567941,862407061567941,NEW HOLLAND AG,6610S HERENCIA,0,19.3590558,-97.401964,0,0,0,0,0,0,0,0,0,3,0,0
4411,MADISA,862407061568972,862407061568972,NEW HOLLAND AG,TS6.120,0,20.6253273,-100.2258156,0,0,0,0,0,0,0,0,0,2,0,35
4412,MADISA,862407061569350,862407061569350,NEW HOLLAND AG,TS6.140,0,18.7143603,-88.4165846,0,0,0,0,0,0,0,0,0,0,0,0
4413,MADISA,862407061569533,862407061569533,0,0,0,19.630074,-97.1196663,0,0,0,0,0,0,0,0,0,0,0,0
4414,MADISA,862407061570275,862407061570275,CASE IH,FARMALL JX110,0,19.5016743,-90.6127111,0,0,0,0,92,16,34,35,21,44,95,118
4415,MADISA,862407061570374,862407061570374,CASE IH,FARMALL JX90,0,25.4139788,-99.9193145,0,0,0,0,0,1,48,104,5,15,49,21
4416,MADISA,862407061570937,862407061570937,NEW HOLLAND AG,TS6.110,0,19.8648136,-99.0505305,0,0,0,0,0,0,0,0,0,0,0,0
4417,MADISA,862407061571414,862407061571414,NEW HOLLAND AG,6810,0,18.5220455,-88.2869781,0,0,0,0,1,0,0,1,1,1,0,0
4418,MADISA,862407061571646,862407061571646,NEW HOLLAND AG,TS6.120,0,20.0083255,-98.7496291,0,0,0,0,0,0,0,0,0,0,1,20
4419,MADISA,862407061571729,862407061571729,NEW HOLLAND AG,7610S HERENCIA,0,18.9157858,-97.6701143,0,5,0,0,0,0,0,0,3,0,1,1
4420,MADISA,862407061571869,862407061571869,NEW HOLLAND AG,TS6.110,0,18.1150505,-95.5321005,0,0,0,0,0,0,0,0,0,63,83,42
4421,MADISA,862407061572131,862407061572131,NEW HOLLAND AG,6810,0,18.6543153,-95.3174558,0,0,0,0,0,0,0,2,0,0,0,0
4422,MADISA,862407061572727,862407061572727,CASE IH,FARMALL JX100,0,25.451582,-99.9910705,0,0,0,0,0,0,1,0,0,0,2,0
4423,MADISA,862407061572990,862407061572990,CASE IH,FARMALL JX100,0,30.4363103,-107.9152365,0,0,0,0,0,0,0,1,0,2,0,1
4424,MADISA,862407061573451,862407061573451,NEW HOLLAND AG,7610S HERENCIA,0,18.9449258,-97.6525418,0,0,0,0,0,0,10,6,10,19,16,0
4425,MADISA,862407061575597,862407061575597,NEW HOLLAND AG,TT4.90,0,20.247672,-98.384408,0,5,0,0,0,0,0,12,0,3,12,17
4426,MADISA,862407061578070,862407061578070,CASE IH,FARMALL JX110,0,19.8724816,-98.2020733,0,0,0,0,0,0,0,0,1,0,1,4
4427,MADISA,862407061578161,862407061578161,CASE IH,FARMALL JX110,0,25.5312236,-99.921337,0,0,0,0,0,0,64,17,27,11,115,41
4428,MADISA,862407061578468,862407061578468,CASE IH,95JX,0,18.8293221,-97.8921561,0,0,0,0,0,0,0,0,2,15,11,4
4429,MADISA,862407061578542,862407061578542,NEW HOLLAND AG,7610S HERENCIA,0,18.883493,-96.9624188,0,0,0,0,0,0,0,0,0,0,0,0
4430,MADISA,862407061579367,862407061579367,CASE IH,MAXXUM 140,0,19.4254945,-97.6371265,0,4,0,0,0,0,1,1,53,0,0,0
4431,MADISA,862407061581926,862407061581926,CASE IH,FARMALL JX110,0,25.3437248,-99.7226511,0,0,0,0,0,0,0,0,0,0,1,27
4432,MADISA,862407061586123,862407061586123,NEW HOLLAND AG,TT75,0,20.0692886,-98.4770293,0,0,0,0,0,0,0,0,3,2,0,0
4433,MADISA,862407061586883,862407061586883,CASE IH,FARMALL JX90,0,20.1183296,-98.7832183,0,0,0,0,0,0,0,0,0,0,0,0
4434,MADISA,862407061587485,862407061587485,NEW HOLLAND AG,6810,0,18.2827473,-96.1897986,0,0,0,0,0,0,0,0,0,0,0,0
4435,MADISA,862407061588327,862407061588327,NEW HOLLAND AG,TS6.110,0,18.693629,-88.3891196,0,0,0,0,0,0,0,0,0,0,0,0
4436,MADISA,862407061590414,862407061590414,NEW HOLLAND AG,TT75,0,20.6886175,-99.3202328,0,0,0,0,0,0,0,0,2,18,3,12
4437,MADISA,862407061590463,862407061590463,NEW HOLLAND AG,6610S HERENCIA,0,19.1714581,-97.6190981,0,0,0,0,0,0,0,0,0,0,0,0
4438,MADISA,862407061591164,862407061591164,CASE IH,FARMALL JX100,0,20.1184055,-98.783448,0,0,0,0,0,0,0,0,0,0,0,0
4439,MADISA,862407061591305,862407061591305,NEW HOLLAND AG,TT4.80,0,20.4634713,-98.4859903,0,0,0,0,0,0,0,0,0,6,2,9
4440,MADISA,862407061591750,862407061591750,NEW HOLLAND AG,7810,0,20.2022151,-98.378842,0,0,0,0,0,0,0,0,0,0,49,24
4441,MADISA,862407061592105,862407061592105,CASE IH,FARMALL JX90,0,28.5975293,-100.5849943,0,0,0,0,0,0,0,0,0,0,0,0
4442,MADISA,862407061593442,862407061593442,NEW HOLLAND AG,TT75,0,20.1232515,-99.3511076,0,0,0,0,0,0,0,0,0,0,3,47
4443,MADISA,862407061593731,862407061593731,CASE IH,FARMALL JX100,0,20.1193908,-99.336015,0,0,0,0,0,0,0,0,0,0,0,0
4444,MADISA,862407061597310,862407061597310,NEW HOLLAND AG,7810,0,18.35393,-88.5926278,0,0,0,0,0,0,0,0,0,0,11,27
4445,MADISA,862407061597344,862407061597344,CASE IH,FARMALL JX110,0,27.5508386,-105.3117678,0,0,0,0,0,0,0,0,0,0,0,0
4446,MADISA,862407061597815,862407061597815,NEW HOLLAND AG,TT75,0,19.7651968,-98.4682378,0,0,0,0,0,0,0,0,0,0,0,0
4447,MADISA,862407061599340,862407061599340,NEW HOLLAND AG,TS6.120 ELITE,0,19.6462478,-96.9554131,0,0,0,0,0,0,0,0,0,0,0,0
